27.37763,3.26832,3.187
27.40279,4.791031,4.175
27.42898,5.67243,5.393
27.45483,5.909,5.457
27.48082,4.377006,5.925
27.50627,4.075662,5.191
27.5311,4.010943,4.94
27.557,3.643872,3.723
27.58184,0.7778889,2.929
27.60751,0.3470081,1.696
27.63243,0.2515966,0.89
27.6595,0.4127705,-0.182
27.68492,0.5558288,0.564
27.71053,0.3607786,0.432
27.74191,0.9135979,0.09400006
27.76675,1.356677,0.564
27.79343,1.147975,3.287
27.81862,2.049894,1.393
27.84401,3.447599,2.982
27.86938,4.462128,3.77
27.89567,6.604363,5.327
27.92084,5.88032,5.672
27.94602,4.200605,5.788
27.97276,3.703315,5.327
27.99812,3.704694,4.977
28.02474,3.548718,3.953
28.05041,2.788693,1.991
28.07612,0.07086933,1.144
28.10593,0,0.2299999
28.13184,0,-0.251
28.1574,0.3898752,-0.322
28.18293,0.391404,0.432
28.21463,0.4714894,0.1629999
28.23969,1.07703,0.2979999
28.26549,1.359322,1.144
28.29054,1.841288,1.515
28.31786,2.873236,2.106
28.34475,4.357731,3.581
28.3703,5.346747,4.94
28.39665,5.410841,5.702
28.42189,4.86086,5.457
28.44748,4.181671,5.457
28.47274,4.341772,5.191
28.49776,2.899098,4.304
28.52314,2.057109,3.533
28.54774,0.1930922,2.106
28.57489,0.2414685,0.6950001
28.5998,0.2485442,0.498
28.62485,0.05449176,-0.04300003
28.65009,0.02928436,0.09400006
28.68201,0.3091246,0.09400006
28.70725,0.764392,0.09400006
28.73307,0.9984148,0.6950001
28.75854,1.382089,0.825
28.78365,2.007869,1.874
28.809,3.0902,2.049
28.83373,4.315304,3.77
28.85887,5.152395,4.471
28.88548,5.482628,5.293
28.91087,5.146628,5.582
28.93659,4.414063,5.788
28.96182,3.964702,4.94
28.98672,3.551196,4.43
29.01202,0.8989048,2.982
29.03788,0,1.515
29.06278,0.1336062,1.991
29.08891,0.09290636,-0.04300003
29.11551,0,-0.04300003
29.1468,0.202083,-0.251
29.17199,0.5475676,-0.392
29.19738,0.8001083,0.365
29.22301,1.307244,0.498
29.24812,1.791388,1.454
29.27342,3.073983,1.932
29.29872,3.693042,3.387
29.32387,5.653104,4.977
29.34937,5.89288,5.425
29.37404,5.012823,5.816
29.40152,4.576621,5.582
29.4276,4.238225,5.731
29.45288,3.839802,4.471
29.48312,1.719822,2.982
29.50833,0.3047901,2.164
29.53549,0.1974428,0.89
29.56091,0.1226521,0.2299999
29.58595,0.16038,-0.04300003
29.61672,0.06195903,0.498
29.64197,0.524286,-0.04300003
29.6697,1.039705,0.9540001
29.69534,1.436795,0.7610001
29.72035,2.044031,1.636
29.74665,2.951063,2.333
29.77298,4.296861,3.816
29.79852,5.309969,4.471
29.82655,5.606761,5.191
29.85291,5.739125,5.702
29.87897,4.680321,5.552
29.90546,3.858094,5.086
29.93211,3.12215,3.953
29.95746,1.755785,3.187
29.98391,0.5650342,1.815
30.01035,0.6493199,0.6299999
30.03576,0.3849453,0.564
30.06209,0.1731741,0.02600002
30.0934,0.4674232,0.89
30.12031,0.8104295,0.02600002
30.14639,1.108632,0.2299999
30.17307,1.973709,0.89
30.20515,2.705287,2.609
30.23558,3.603489,3.187
30.26637,5.024148,4.633
30.29429,5.593747,5.457
30.32248,5.719457,5.613
30.3514,4.504003,5.76
30.3802,4.428123,5.225
30.40909,4.073895,4.304
30.43618,2.583997,3.723
30.46264,1.884359,3.237
30.48881,0.7062793,1.144
30.51513,0.2932405,0.6299999
30.54126,0.2375203,0.432
30.56618,0.3902239,0.02600002
30.5958,0.5476964,0.1629999
30.62073,0.9952605,0.2299999
30.64579,1.446585,0.6299999
30.67081,1.925338,0.89
30.69788,2.605857,1.932
30.72301,3.450689,3.287
30.74881,4.184638,4.388
30.77477,5.06319,5.191
30.80112,5.630016,5.489
30.82695,4.184091,5.844
30.85361,3.868614,5.327
30.88352,3.728662,3.723
30.90916,2.653198,3.187
30.93517,0.04424036,1.696
30.96002,0.1957369,1.081
30.98791,0.2491182,0.89
31.0133,0.1782221,-0.322
31.03929,0,2.877
31.06968,0.7409281,-0.04300003
31.09476,0.9280497,0.2979999
31.12345,1.173751,0.6950001
31.1484,1.875744,1.269
31.17306,2.864428,2.277
31.19859,3.509247,2.664
31.22383,5.077089,4.304
31.24949,5.618769,5.013
31.27547,5.876215,5.731
31.30061,4.258414,5.457
31.32719,3.795712,5.52
31.35408,3.86832,4.471
31.38247,2.43522,3.436
31.40845,0.870983,2.717
31.43712,0.9508967,2.445
31.4644,0.9427375,0.9540001
31.49026,0.558393,0.6299999
31.51755,0.5649912,-0.112
31.54749,0.9691787,0.6299999
31.57368,1.137879,1.017
31.59855,1.570305,1.017
31.62347,2.102525,1.636
31.64849,3.044731,2.106
31.67402,3.61697,3.085
31.69877,4.411118,3.533
31.72544,5.29975,4.593
31.75051,5.886451,5.293
31.7753,5.556797,5.457
31.80106,4.082725,5.293
31.82874,4.302462,4.751
31.85504,3.82313,4.304
31.88328,2.438793,2.929
31.90929,0.4567426,1.696
31.93533,0,0.89
31.96074,0.7947171,0.89
31.98637,0.7218522,-0.04300003
32.01664,0.1952165,-0.04300003
32.0428,0.2640635,-0.04300003
32.06796,1.088542,0.2299999
32.09285,1.414613,0.498
32.11874,1.823795,1.269
32.14436,2.846709,1.636
32.17163,3.751075,2.609
32.19667,4.193081,5.05
32.22675,5.474544,5.191
32.25243,5.37178,5.731
32.2776,3.248928,5.457
32.30296,3.394185,5.36
32.32914,4.121692,4.471
32.35445,3.623042,3.033
32.37983,1.100918,3.085
32.40493,0,1.017
32.42974,0.5521166,0.6299999
32.45495,0.8028173,0.02600002
32.48547,0.4239285,0.09400006
32.51139,0.03804445,0.02600002
32.53655,0.5188787,0.09400006
32.56226,1.159621,0.365
32.58826,1.706711,0.564
32.61316,2.330362,1.393
32.6409,3.348212,2.609
32.66535,3.985993,3.136
32.69026,4.885869,4.789
32.71619,5.816896,5.36
32.74095,6.184723,5.731
32.76672,3.961413,5.702
32.79147,4.118339,5.425
32.81939,4.466677,4.751
32.84402,3.489929,4.304
32.86905,2.262996,2.929
32.89397,0.7456809,1.932
32.92001,0.504089,1.636
32.95075,0.5606246,0.2979999
32.9758,0.4677719,0.09400006
33.00218,0.2924788,-0.04300003
33.02759,0.476827,0.1629999
33.05455,0.9334731,0.2299999
33.07992,1.566002,0.498
33.10447,2.236233,1.454
33.13254,3.277509,2.717
33.15738,4.211532,3.533
33.18279,5.563035,5.156
33.20754,6.522322,5.293
33.23284,5.903708,5.788
33.25787,3.922999,5.672
33.28332,4.534666,5.36
33.31133,4.532965,4.633
33.33695,3.388215,4.175
33.36403,2.350597,3.287
33.38906,0.7497954,1.393
33.41529,0.4669887,0.9540001
33.43982,0.6671405,0.2979999
33.4675,0.7324308,-0.04300003
33.49223,0.6466967,0.09400006
33.51678,0.6602418,0.02600002
33.54281,1.023703,1.144
33.57838,2.090551,0.6950001
33.60372,2.901067,1.696
33.62875,3.392061,2.771
33.65381,4.197392,3.816
33.67992,5.294632,5.191
33.70596,6.455202,5.788
33.73068,5.454492,5.898
33.75847,4.120739,5.672
33.78378,4.143721,5.457
33.81118,4.506613,4.94
33.83866,2.436846,3.723
33.86496,1.567939,3.033
33.89255,1.262972,1.756
33.91891,1.007738,3.953
33.94547,1.004734,1.269
33.9723,0.8468378,0.6299999
33.99836,1.014454,0.498
34.0279,1.555306,3.953
34.05948,1.980779,1.454
34.08599,3.150791,1.991
34.1121,4.103737,3.136
34.13894,4.992819,4.789
34.16482,6.003599,5.36
34.19109,6.490404,5.788
34.21701,4.268186,5.898
34.24408,4.484321,5.582
34.27238,4.914933,5.191
34.29855,4.262953,4.471
34.32432,2.721316,3.953
34.35178,1.048009,2.333
34.37813,0.7311541,0.89
34.40639,0.3713787,0.2979999
34.43269,0.1963431,1.017
34.45814,0.1753843,-0.322
34.48338,0.4278553,-0.251
34.50925,0.760991,-0.04300003
34.53977,1.114871,0.365
34.56547,1.730368,1.454
34.59032,2.223921,1.576
34.61538,2.702095,2.717
34.64046,3.850247,3.533
34.66633,5.566101,4.789
34.69116,5.690129,5.225
34.7188,4.782454,5.731
34.74371,4.178361,5.191
34.76881,3.912989,4.751
34.79409,3.631641,3.816
34.82047,1.227143,3.136
34.84686,0.7548702,1.874
34.87348,0.7332194,1.017
34.8988,0.9294069,0.6299999
34.92387,0.9098858,3.436
34.94973,0.6866348,0.365
34.98041,1.103949,0.2299999
35.01091,1.515212,1.081
35.03587,1.713932,0.825
35.06166,1.910119,1.393
35.08801,3.364391,1.874
35.1141,3.862649,3.085
35.14272,4.199642,4.304
35.16804,5.294235,4.903
35.19334,5.88408,5.582
35.22457,4.587698,5.552
35.24981,4.377263,5.425
35.27762,3.900286,4.673
35.3038,3.022554,3.337
35.32967,1.789752,2.609
35.35496,0.3266823,1.144
35.38076,0.0481081,0.6299999
35.40568,0.03293216,-0.04300003
35.43399,0.03534615,-0.182
35.46559,0.06437302,-0.182
35.49657,0.09005249,-0.322
35.52145,0.7367706,-0.112
35.54744,1.400591,0.7610001
35.57288,1.698477,0.6299999
35.59864,2.442087,1.636
35.62392,3.987667,2.982
35.64983,5.032468,3.77
35.67424,5.653479,5.086
35.70177,5.692557,5.552
35.72726,4.345205,5.425
35.75284,4.098512,5.05
35.77834,3.754014,3.908
35.80459,2.004265,3.187
35.82974,0.05704522,1.874
35.85802,0,0.6950001
35.88322,0.2549922,0.2299999
35.90842,0.5001301,-0.322
35.93488,0.4974318,0.825
35.96703,0.5027854,0.09400006
35.99226,1.144263,-0.04300003
36.02248,1.564592,0.564
36.05028,2.349862,1.269
36.07607,2.903781,1.269
36.10455,3.671418,2.555
36.13012,4.29515,3.136
36.15501,4.507801,4.261
36.18127,5.246868,5.225
36.2076,4.965348,5.582
36.23334,4.239041,5.327
36.26033,4.915687,4.903
36.29082,4.589179,4.346
36.31606,3.373977,3.723
36.3419,1.505524,2.555
36.36827,1.062005,1.144
36.39447,0.7562006,0.6950001
36.41977,0.4569894,0.2299999
36.45087,0.392729,-0.182
36.4768,0.4404616,1.081
36.50152,0.3274226,-0.251
36.52831,0.5470955,-0.251
36.55408,0.8991623,0.02600002
36.57901,1.396342,0.2979999
36.60445,1.992404,0.7610001
36.62879,2.43897,1.815
36.65438,3.974717,2.333
36.6791,5.227046,5.871
36.70692,5.677389,5.05
36.73331,5.732975,5.489
36.75814,5.062675,5.76
36.78297,4.596062,5.086
36.80767,3.941415,4.43
36.83261,2.564379,3.337
36.8573,1.388413,2.5
36.88556,0.5823237,4.218
36.91559,0.2711606,0.2979999
36.9409,0.2693045,-0.322
36.9658,0,-0.6060001
36.99088,0,-0.392
37.01546,0,-0.895
37.04189,0,-0.534
37.06683,0,-0.534
37.09178,0.5252087,-0.112
37.11698,1.433689,0.2299999
37.14299,1.922961,0.6299999
37.16898,3.120734,1.636
37.19453,3.62639,3.033
37.22087,4.734201,3.998
37.24753,5.426838,4.789
37.27208,5.231118,5.05
37.29733,4.774388,4.94
37.32312,3.825178,4.751
37.34917,3.385956,3.953
37.37386,1.917688,2.555
37.39961,0.5207348,1.696
37.42436,0,0.564
37.45026,0.01118481,-0.04300003
37.47518,0.3629726,0.6299999
37.50006,0.4189396,-0.463
37.63813,1.823162,0.6950001
37.69191,3.512996,3.033
37.72589,4.433734,4.304
37.75263,5.188151,4.94
37.77823,5.424869,5.489
37.80395,4.522966,5.582
37.82933,4.823819,5.425
37.85506,4.716847,5.327
37.88132,3.698916,4.751
37.90954,3.221306,3.77
37.93642,1.855118,2.333
37.9637,1.366087,1.144
37.98923,1.057118,0.6299999
38.01643,0.64174,0.2979999
38.04823,0.2371019,-0.04300003
38.07525,0.6165487,-0.04300003
38.1017,0.9993428,0.02600002
38.12843,1.310012,0.2299999
38.15392,1.818323,0.89
38.18078,2.65867,2.22
38.20907,3.556185,2.877
38.23452,4.444458,3.533
38.26046,5.276686,4.751
38.28765,5.537463,5.457
38.32021,4.439705,5.844
38.34599,4.430269,5.191
38.37223,4.12499,4.903
38.39915,3.199033,4.218
38.42466,2.685851,2.771
38.45064,1.470408,1.874
38.47656,0.9908885,1.393
38.50264,0.7719237,0.6299999
38.53481,0.5137771,-0.04300003
38.55935,0.3749138,-0.322
38.58526,0.356074,-0.182
38.61034,0.687933,0.02600002
38.63557,1.068088,0.02600002
38.66205,1.400698,0.564
38.69537,1.961977,1.515
38.72302,3.815394,1.874
38.74991,4.645725,3.337
38.77656,4.684854,4.633
38.80352,4.973942,5.05
38.83044,5.328122,5.457
38.85857,4.295611,5.327
38.88554,4.234588,5.191
38.91865,4.346522,4.512
38.94638,1.657235,3.287
38.9738,0.808568,1.636
39.0002,0.4431438,0.6299999
39.03256,0.5064332,0.2979999
39.05939,0.4067302,-0.04300003
39.08653,0.3154331,-0.04300003
39.1112,0.1891172,0.09400006
39.13684,0.759269,0.365
39.1622,1.552677,0.7610001
39.1879,2.482358,0.89
39.21364,3.075442,2.22
39.23951,4.098734,3.187
39.26496,4.664973,3.723
39.28998,4.901624,4.903
39.31565,5.288755,5.05
39.3414,5.20318,5.393
39.36635,4.351648,5.191
39.39214,4.305267,4.903
39.41739,4.006668,4.43
39.44329,3.302695,4.087
39.46914,2.585783,2.929
39.49553,1.689169,1.874
39.52091,1.222556,1.207
39.5479,0.3345144,0.1629999
39.57432,0.07993519,0.09400006
39.603,0.2505934,-0.322
39.63044,0.3055251,1.331
39.66244,0.5819857,0.2299999
39.6909,0.9981519,0.2299999
39.71761,1.338412,0.89
39.7438,1.997629,1.454
39.77058,3.470676,4.94
39.79721,4.063877,3.723
39.82534,4.782641,4.304
39.85207,5.051973,5.05
39.87791,5.496114,5.457
39.90455,3.863143,5.327
39.92902,4.350152,4.94
39.95769,3.929248,4.304
39.98408,2.605836,4.218
40.00925,1.387952,2.333
40.03468,0.7764834,1.144
40.06229,0.2208531,0.2299999
40.08858,0.203113,0.498
40.11494,0.1672357,0.09400006
40.15068,0.398072,-0.04300003
40.17529,0.69893,-0.04300003
40.20319,1.19244,0.6299999
40.2282,1.639688,0.6950001
40.25306,1.908306,1.144
40.27793,2.547916,1.874
40.3029,3.321047,2.5
40.3279,4.471006,3.533
40.35323,5.034329,4.132
40.3776,5.32758,5.086
40.40465,5.418556,5.489
40.42982,4.635662,5.672
40.45422,4.664056,5.327
40.47869,4.520933,5.086
40.50358,3.936994,4.553
40.52829,3.182339,4.043
40.55357,2.440891,5.457
40.57829,1.974862,1.932
40.6054,1.475419,1.331
40.631,1.345713,1.144
40.65597,1.009428,0.2299999
40.68191,0,0.09400006
40.7076,0,0.02600002
40.73243,0.3270257,-0.251
40.75727,0.222441,0.02600002
40.78875,0.5337811,0.2979999
40.81388,1.348416,0.2299999
40.83951,2.175985,0.7610001
40.86449,2.674361,1.081
40.88918,3.297958,2.049
40.91388,4.135494,3.187
40.94035,4.714272,3.629
40.9649,5.033873,4.673
40.99028,5.261539,5.05
41.015,5.094512,5.225
41.04016,4.213975,4.789
41.06597,3.746268,4.43
41.09063,2.702926,3.387
41.11973,1.127059,1.874
41.14454,0.1477468,1.144
41.16971,0.0190866,1.017
41.19484,0.008845925,-0.04300003
41.21969,0,-0.322
41.25056,0,-0.392
41.27496,0,-0.182
41.29984,0.2983046,0.498
41.32469,0.8179665,0.02600002
41.35009,1.165538,0.365
41.37511,1.454085,0.89
41.40091,3.103874,1.393
41.42633,3.340981,2.555
41.45863,4.14147,3.723
41.48414,4.917991,4.977
41.5099,5.29703,5.225
41.53637,4.636399,5.613
41.56124,4.740069,5.871
41.58844,4.664018,5.327
41.61372,4.146529,4.94
41.63914,3.216961,4.218
41.66381,2.75759,2.771
41.68882,1.682652,2.333
41.71402,1.010302,1.331
41.73893,0.6728965,0.6950001
41.76707,0.4377043,0.2979999
41.79307,0,-0.182
41.81828,0,0.432
41.84397,0.08913517,-0.251
41.87484,0.7195562,0.1629999
41.9007,1.077014,0.2979999
41.92671,1.691058,0.7610001
41.95266,2.334621,1.696
41.97835,3.260177,2.5
42.00513,4.850941,6.126
42.03196,5.641855,5.327
42.05838,5.852926,5.327
42.08438,4.960252,5.672
42.10997,4.375675,5.457
42.1356,4.42057,5.191
42.16196,3.959901,4.94
42.18713,2.349459,3.816
42.2151,1.226848,2.5
42.24021,0.9553921,1.393
42.26584,1.046829,0.6299999
42.29192,0.4779696,0.89
42.31863,0,-0.322
42.34943,0.2820075,-0.322
42.37593,0.1377851,0.09400006
42.40137,0.2537799,0.2299999
42.42811,1.165688,0.498
42.45288,2.079071,0.2299999
42.47812,2.69937,1.696
42.50426,3.264098,2.771
42.52872,4.211366,3.337
42.55346,4.812578,4.633
42.57782,5.283227,4.903
42.60324,5.308362,5.36
42.62872,4.362779,5.457
42.65369,4.607783,5.327
42.67872,4.648343,6.94
42.70523,3.702719,4.132
42.72986,2.640071,3.187
42.75581,1.559769,2.333
42.78157,1.068211,1.207
42.81693,0.4219222,0.2299999
42.84154,0,-0.322
42.8661,0.05594552,-0.322
42.89139,0,-0.182
42.91857,0.4732168,-0.112
42.94433,1.121131,0.09400006
42.9691,1.344366,1.017
42.99578,1.899975,0.89
43.02144,2.695175,1.932
43.04557,3.477554,4.712
43.07084,3.940326,3.816
43.09539,4.745471,4.789
43.12177,5.61065,5.191
43.14606,5.060765,5.457
43.17421,4.395535,5.425
43.19889,4.254026,5.327
43.22416,4.831211,4.789
43.24958,3.824942,4.304
43.27567,1.509445,2.982
43.30132,1.166144,2.445
43.32592,1.095838,1.144
43.35335,0.7109302,0.498
43.3788,0.3092533,1.081
43.40489,0.1336437,0.09400006
43.4376,0.08383512,0.2299999
43.46246,0.6986457,0.09400006
43.48755,1.16351,0.6299999
43.51281,1.638653,0.6299999
43.53851,2.344894,0.89
43.56399,3.149927,2.106
43.58923,3.844168,3.187
43.61443,4.439973,3.676
43.63944,5.570605,4.94
43.66589,6.012992,5.225
43.69124,4.823695,5.327
43.71647,4.28477,5.05
43.74142,4.391452,5.225
43.76607,4.119795,3.908
43.7915,1.559458,3.187
43.81665,0.7192987,1.815
43.8419,0.7056248,1.815
43.867,0.844633,0.6299999
43.89729,0.8066207,0.365
43.92214,0.3461766,-0.04300003
43.94761,0.4848415,0.02600002
43.97236,0.7656687,0.9540001
43.99673,1.098955,1.515
44.02409,1.4248,0.6299999
44.0495,1.92301,1.269
44.0745,2.527542,1.393
44.09916,3.074536,1.932
44.12464,4.151432,3.187
44.14975,4.953512,4.304
44.17847,5.780818,5.225
44.20377,6.106958,5.489
44.22955,5.276516,5.613
44.25431,4.514946,6.173
44.27967,4.686248,5.225
44.30616,4.038463,4.553
44.33134,2.863628,4.218
44.3584,2.150536,2.609
44.38292,1.417542,1.991
44.40748,0.9885979,1.081
44.43245,0.751217,0.2299999
44.45747,0.5983204,0.1629999
44.48241,0.4755074,0.02600002
44.51297,0.7496345,0.02600002
44.53767,0.9569371,0.432
44.56303,1.295711,0.6950001
44.58836,1.700907,0.6299999
44.61341,2.133134,1.144
44.63876,2.812344,1.636
44.66463,3.588318,3.187
44.68949,4.520627,4.043
44.71585,6.088035,5.086
44.74127,6.789637,5.552
44.76603,5.363748,6.842
44.79138,4.400663,5.925
44.81606,4.799274,5.552
44.84105,3.882208,5.05
44.86626,2.803869,3.908
44.89107,2.401344,3.337
44.91683,1.180606,1.874
44.94164,1.36349,1.393
44.97197,0.9793764,0.498
44.99652,0,-0.04300003
45.02158,0,-0.04300003
45.04561,0,-0.182
45.07332,0,-0.392
45.09805,0,-0.322
45.12355,0,-0.534
45.14846,0,0.09400006
45.17385,0,-0.463
45.19886,0,-0.534
45.22365,0,-0.463
45.24823,0,0.02600002
45.27492,0,-0.678
45.30064,0,-1.042
45.32763,0,2.555
45.35187,0,2.717
45.3765,0,-0.75
45.40191,0,-0.822
45.42746,0,-0.822
45.45538,0,-0.895
45.47998,0,-0.75
45.50461,0,-0.822
45.53496,0,-0.75
45.5611,0,-0.895
45.58697,0,-0.75
45.61168,0,-0.895
45.6375,0,0.09400006
45.66257,0,-0.822
45.68764,0,-0.75
45.71347,0,-0.75
45.74046,0,-0.75
45.76634,0,-0.112
45.7922,0,-0.822
45.81811,0,-0.75
45.84329,0,-0.895
45.87006,0,-0.895
45.89555,0,0.09400006
45.92267,0,-0.182
45.9474,0,-0.895
45.97215,0,-1.265
45.99662,0,-0.392
46.02267,0,-0.75
46.04808,0,-0.822
46.07258,0,1.515
46.09745,0,-0.678
46.12399,0,-0.895
46.14885,0,-0.822
46.17355,0,-0.895
46.19908,0,-0.895
46.22495,0,-0.822
46.2501,0,2.717
46.27535,0,-0.895
46.30202,0,-0.75
46.32658,0,-0.895
46.35141,0,-0.678
46.37679,0,-0.112
46.40174,0,-0.895
46.42802,0,-0.75
46.45275,0,-1.19
46.48132,0,-0.895
46.50719,0,-0.75
46.5317,0,-0.895
46.55675,0,-0.895
46.58192,0,-0.822
46.60773,0,-0.895
46.63302,0,-0.75
46.65959,0,-0.822
46.68434,0,-0.75
46.70964,0,-0.895
46.7575,0,-0.895
46.7834,0,-0.822
46.80914,0,0.02600002
46.83427,0,-0.6060001
46.86079,0,-0.822
46.88655,0,-0.822
46.91408,0,-0.534
46.94096,0,-0.895
46.97154,0,-0.6060001
46.99813,0,-0.895
47.02536,0,-0.75
47.05136,0,-0.895
47.07796,0,-0.75
47.10425,0,-0.822
47.13564,0,-0.75
47.16293,0,-0.75
47.18919,0,-0.895
47.21453,0,-0.822
47.2417,0,-0.895
47.26855,0,-0.895
47.29464,0,-0.75
47.32087,0,-0.75
47.34678,0,-0.392
47.37537,0,-0.895
47.40183,0,-0.895
47.42942,0,-0.895
47.45626,0,-0.822
47.48184,0,-0.895
47.50919,0,-0.822
47.53455,0,-0.822
47.56,0,-0.822
47.58526,0,-0.822
47.61069,0,-0.75
47.63611,0,-0.895
47.66118,0,-0.463
47.68771,0,-0.895
47.71378,0,-0.822
47.73983,0,-0.463
47.76569,0,-0.895
47.79138,0,-0.895
47.81637,0,-0.678
47.84391,0,-0.6060001
47.86975,0,-0.75
47.89727,0,-0.822
47.92418,0,-0.822
47.94966,0,-0.895
47.97766,0,-0.678
48.00308,0,-0.895
48.02812,0,-0.251
48.05316,0,-0.895
48.07845,0,1.207
48.1049,0,-0.895
48.13013,0,-0.251
48.15649,0,-0.75
48.18168,0,-0.895
48.2079,0,-0.75
48.23314,0,-0.822
48.2581,0,-0.895
48.28326,0,0.09400006
48.30741,0,-0.968
48.3364,0,-0.895
48.36255,0,-0.75
48.38806,0,-0.75
48.41838,0,-0.822
48.44495,0,4.261
48.47075,0,-0.6060001
48.49748,0,-0.822
48.52382,0,-1.19
48.55019,0,-0.75
48.5758,0,-0.75
48.6039,0,-0.75
48.63035,0,-0.75
48.65611,0,-0.678
48.68254,0,-0.392
48.70866,0,-0.822
48.73442,0,-1.19
48.76156,0,-0.678
48.78759,0,-0.112
48.81382,0,-0.822
48.84023,0,-0.822
48.86592,0,-0.75
48.89505,0,-0.678
48.92144,0,-0.822
48.94844,0,-0.895
48.97518,0,-0.895
49.00124,0,-0.463
49.02892,0,-0.75
49.05506,0,-0.895
49.08173,0,-0.75
49.10801,0,-0.75
49.13436,0,-0.895
49.16335,0,-0.822
49.18996,0,-0.895
49.21646,0,-0.895
49.24338,0,-0.251
49.26963,0,-0.895
49.29715,0,-0.822
49.3245,0,-1.34
49.35131,0,-0.895
49.37827,0,-0.822
49.40387,0,-0.392
49.43098,0,-1.265
49.45759,0,-0.822
49.48514,0,0.1629999
49.51221,0,-0.895
49.5386,0,-0.895
49.56528,0,-0.463
49.59147,0,-0.678
49.61855,0,-0.75
49.64637,0,-1.19
49.67238,0,-0.895
