54.75578,0.5808163,2.41
54.77972,0,1.4
54.80167,0,0.5100002
54.8256,0,-0.29
54.84854,0,-0.2200003
54.87048,0,-0.29
54.89242,0,-0.29
54.91436,0.300799,0.25
54.9373,1.615473,0.8199997
54.96024,2.623842,1.12
54.98218,3.448797,3.06
55.00412,5.515472,3.82
55.02706,6.520686,4.91
55.049,6.157901,5.85
55.07194,5.023971,5.76
55.09488,4.282146,5.15
55.11682,4.296732,4.68
55.13976,3.409785,3.42
55.1627,0.9318745,2.36
55.18464,0.3096986,0.8199997
55.20658,0,0.25
55.23051,0,-0.29
55.25246,0,-0.29
55.27439,0,-0.29
55.29634,0,-0.1499996
55.31728,0.03582895,-0.01000023
55.33923,0.6025851,0.05000019
55.36216,1.402795,0.9399996
55.3851,3.079924,1.77
55.40804,3.93929,3.06
55.43297,6.082976,4.97
55.45791,7.572906,5.87
55.47985,4.426205,5.87
55.50877,4.106819,5.33
55.53171,4.176854,5.1
55.55465,2.60729,3.38
55.57659,0.5021203,2.63
55.60103,0.2137828,0.8800001
55.62397,0,0.5799999
55.64691,0.1281881,-0.01000023
55.66885,0,-0.01000023
55.6913,0,-0.01000023
55.71423,0,-0.01000023
55.73916,0.1376939,-0.01000023
55.76111,0.5474871,0.5100002
55.78604,1.529498,0.3199997
55.80849,2.626269,1.97
55.83142,3.580229,2.54
55.85336,4.647758,3.38
55.8783,5.734515,4.83
55.90124,5.457008,5.31
55.92418,4.9787,5.41
55.94712,4.843571,5.6
55.96906,3.971858,4.6
55.99199,3.732364,4.09
56.01493,2.861627,2.72
56.03788,1.137804,1.97
56.06181,0.1197767,0.7600002
56.08974,0.3386074,0.5100002
56.11267,0,0.05000019
56.13661,0,0.1899996
56.16055,0,0.05000019
56.18348,0.2409643,0.25
56.20642,0.4907531,0.25
56.22936,1.192349,0.8199997
56.25629,2.688335,1.82
56.27823,3.484683,2.41
56.30117,4.281986,3.96
56.32311,5.472479,4.83
56.34505,5.985832,5.23
56.36799,5.514123,5.43
56.39192,4.649408,5.23
56.41486,4.11666,4.71
56.43781,3.839271,4.41
56.46174,3.154685,3.22
56.48468,1.729558,2.85
56.50662,0.7360411,1.56
56.52956,0.1566035,0.5799999
56.55249,0,0.1899996
56.57544,0,-0.01000023
56.60236,0.002274513,-0.01000023
56.6263,0.6541425,0.25
56.64824,1.005356,0.6400003
56.67118,1.293399,0.8800001
56.69312,2.167756,1.12
56.71606,3.081029,2.41
56.738,4.628468,3.22
56.75994,5.320687,3.96
56.78188,5.742325,5.05
56.80482,5.169749,5.21
56.82776,4.164484,5.02
56.8497,3.948367,4.8
56.87164,3.701647,4.44
56.89358,2.732822,3.49
56.91553,1.285776,2.89
56.93847,0.8804458,2.17
56.9604,0.3577906,1.12
56.98234,0.4570323,0.6400003
57.00429,0,0.25
57.02822,0,-0.01000023
57.05116,0,0.05000019
57.0731,0.1128834,0.1899996
57.09604,0.0271225,-0.01000023
57.11798,0.03311992,-0.01000023
57.13992,0.5324239,0.25
57.16186,1.268159,0.8199997
57.18381,2.055951,1.12
57.20525,2.873263,1.72
57.22919,4.097275,2.89
57.25313,5.31749,3.64
57.27507,5.783473,5.07
57.29701,5.238617,5.53
57.31946,5.338545,5.18
57.34339,3.928728,4.94
57.36633,3.909886,4.63
57.38927,3.35562,3.68
57.41221,1.780461,3.22
57.43415,1.020972,1.51
57.45809,0,0.8800001
57.48501,0.2545148,0.3199997
57.50696,0.4299366,0.05000019
57.5299,0,-0.01000023
57.55283,0,0.05000019
57.57677,0.3104496,-0.01000023
57.59871,0.6560898,0.3199997
57.62165,1.169137,0.5100002
57.64459,1.93413,1.12
57.66753,3.06511,1.77
57.68946,4.138552,3.22
57.7124,5.411598,3.99
57.73435,6.169488,5.23
57.75729,5.096009,5.41
57.78222,4.990778,5.31
57.80416,3.887991,4.94
57.8281,3.996593,4.47
57.85104,3.170537,3.49
57.87298,1.669461,2.89
57.89592,0.8786649,1.4
57.91885,0.4302049,0.8800001
57.94179,0.08632958,0.5100002
57.96473,0.2963573,0.05000019
57.98767,0,-0.01000023
58.0126,0,0.05000019
58.03455,0,-0.07999992
58.05748,0.3395945,0.25
58.08142,0.5368978,0.5100002
58.10436,1.040263,0.5100002
58.1263,1.838268,0.5100002
58.14824,2.622331,2.5
58.17217,3.652369,3.22
58.19412,5.804083,3.92
58.22304,5.021567,5.13
58.24498,4.796664,5.33
58.26693,4.558629,5.13
58.28986,4.121461,4.83
58.3138,3.558634,4.22
58.33674,2.4054,3.64
58.35967,1.677679,2.36
58.38361,1.016209,1.77
58.40555,0.4123038,1.12
58.42949,0.2244902,0.5100002
58.45143,0.5896032,0.25
58.47437,0,0.05000019
58.49731,0,0.05000019
58.52024,0,-0.01000023
58.54318,0.2442795,0.3800001
58.56513,0.4341638,0.25
58.58807,1.117537,0.7600002
58.61,1.954751,1.17
58.63594,3.451029,2.81
58.65788,4.505558,3.02
58.67981,5.30877,4.6
58.70375,5.935871,4.91
58.7262,4.982675,5.13
58.74814,4.610916,5.36
58.77009,4.218487,4.97
58.79303,3.984569,4.09
58.81647,3.110713,3.49
58.83941,1.77882,2.17
58.86334,0.8361304,1.34
58.88528,0.2291465,0.5100002
58.90822,0.249247,0.25
58.93016,0.01392066,-0.01000023
58.9521,0,-0.01000023
58.97404,0,-0.01000023
58.99698,0,-0.01000023
59.01793,0.04148304,0.25
59.04386,0.7111609,0.8199997
59.0668,2.238974,1.12
59.09372,3.206889,2.17
59.11666,4.593768,2.5
59.1396,5.460672,4.35
59.16354,5.372102,4.83
59.18548,5.039763,5.13
59.20742,4.621741,5.05
59.23035,4.299289,4.57
59.2523,3.279108,3.99
59.27324,1.945943,3.14
59.29618,1.413755,2.72
59.31912,0.3305018,1.4
59.34106,0,0.7600002
59.364,0.2086598,0.05000019
59.38594,0.1001912,-0.01000023
59.40888,0,-0.01000023
59.43182,0,0.05000019
59.45476,0.07123411,0.6400003
59.4767,0.1289713,-0.01000023
59.50063,0.4455096,0.3199997
59.52357,0.9507734,0.8800001
59.54652,1.789162,1.12
59.57045,2.923632,2.36
59.59539,4.721391,3.06
59.61832,5.415755,3.82
59.64225,6.171854,5.15
