54.75678,2.36
54.75678,2.31
54.75678,2.36
54.76077,2.36
54.76077,2.45
54.76077,2.36
54.76077,2.41
54.76576,2.54
54.76576,2.68
54.76576,2.41
54.76875,2.41
54.76875,2.36
54.76875,1.34
54.76875,1.4
54.77274,1.34
54.77274,1.34
54.77274,1.45
54.77773,1.4
54.77773,1.34
54.77773,1.34
54.77773,1.4
54.78172,1.45
54.78172,1.61
54.78172,1.45
54.78172,1.34
54.7857,1.34
54.7857,0.5100002
54.7857,0.5799999
54.7897,0.5100002
54.7897,0.5799999
54.7897,0.6999998
54.7897,0.5799999
54.79368,0.5100002
54.79368,0.6400003
54.79368,0.5799999
54.79767,0.4499998
54.79767,1.12
54.79767,0.5799999
54.79767,0.5100002
54.80167,0.5100002
54.80167,-0.01000023
54.80167,0.05000019
54.80167,-0.01000023
54.80565,-0.07999992
54.80565,-0.01000023
54.80565,0.05000019
54.80964,-0.01000023
54.80964,-0.01000023
54.80964,-0.01000023
54.80964,-0.3699999
54.81363,0.7600002
54.81462,0.05000019
54.81462,-0.01000023
54.81862,0.05000019
54.81862,-0.2200003
54.81862,-0.29
54.81862,-0.2200003
54.82261,-0.29
54.82261,-0.29
54.82261,-0.29
54.82261,-0.29
54.8266,-0.2200003
54.8266,-0.2200003
54.8266,-0.01000023
54.83059,-0.2200003
54.83059,-0.3699999
54.83059,-0.29
54.83059,-0.29
54.83457,-0.29
54.83457,-0.2200003
54.83457,-0.01000023
54.83856,-0.2200003
54.83856,-0.29
54.83856,-0.3699999
54.83856,-0.29
54.84256,-0.29
54.84256,-0.8100004
54.84256,-0.2200003
54.84654,-0.29
54.84654,-0.29
54.84654,-0.07999992
54.84654,-0.2200003
54.85053,-0.2200003
54.85053,-0.29
54.85153,-0.29
54.85153,-0.29
54.85552,-0.3699999
54.85552,-0.29
54.85552,-0.29
54.85951,-0.29
54.85951,0.1199999
54.85951,-0.2200003
54.85951,-0.1499996
54.86349,-0.29
54.86349,-0.2200003
54.86349,-0.29
54.86749,-0.29
54.86749,-0.29
54.86749,-0.29
54.86749,-0.29
54.87148,-0.29
54.87148,-0.2200003
54.87148,-0.2200003
54.87547,-0.8100004
54.87547,-0.01000023
54.87547,-0.29
54.87547,-0.29
54.87946,-0.29
54.87946,-0.29
54.87946,-0.2200003
54.87946,-0.2200003
54.88345,-0.29
54.88345,-0.2200003
54.88345,-0.29
54.88743,-0.29
54.88743,-0.29
54.88843,-0.2200003
54.88843,0.1199999
54.89242,-0.01000023
54.89242,-0.29
54.89242,-0.29
54.89641,-0.29
54.89641,-0.29
54.89641,-0.29
54.89641,0.05000019
54.9004,0.05000019
54.9004,0.05000019
54.9004,-0.01000023
54.9004,-0.01000023
54.90438,0.1199999
54.90438,-0.5100002
54.90438,0.1199999
54.90838,-0.01000023
54.90838,-0.01000023
54.90838,-0.01000023
54.90838,-0.01000023
54.91236,-0.01000023
54.91236,-0.01000023
54.91236,0.25
54.91635,0.3199997
54.91635,0.3199997
54.91635,0.25
54.91635,0.3800001
54.92035,0.25
54.92035,0.6400003
54.92035,0.3199997
54.92433,0.3199997
54.92433,0.25
54.92433,0.25
54.92433,0.3199997
54.92832,0.3199997
54.92832,0.25
54.92932,0.8199997
54.92932,0.7600002
54.93331,0.7600002
54.93331,0.7600002
54.93331,0.8199997
54.9373,0.4499998
54.9373,1.45
54.9373,0.8199997
54.9373,0.8199997
54.94129,0.7600002
54.94129,0.8199997
54.94129,0.7600002
54.94528,0.8199997
54.94528,0.8199997
54.94528,1.12
54.94528,1.17
54.94927,1.29
54.94927,1.12
54.94927,1.17
54.94927,0.7600002
54.95325,1.23
54.95325,1.17
54.95325,1.17
54.95724,1.12
54.95724,1.17
54.95724,1.12
54.95724,1.12
54.96124,1.17
54.96124,1.82
54.96124,1.77
54.96522,1.82
54.96522,1.82
54.96622,1.82
54.96622,2.27
54.97021,1.82
54.97021,1.77
54.97021,1.87
54.9742,1.77
54.9742,1.77
54.9742,1.61
54.9742,1.77
54.97819,1.77
54.97819,2.72
54.97819,2.72
54.97819,2.72
54.98218,2.81
54.98218,2.72
54.98218,3.06
54.98617,2.76
54.98617,2.72
54.98617,2.72
54.98617,2.72
54.99016,2.76
54.99016,2.5
54.99016,2.72
54.99414,2.76
54.99414,3.89
54.99414,3.85
54.99414,3.82
54.99814,3.82
54.99814,3.85
54.99814,3.85
54.99814,3.99
55.00212,4.22
55.00212,3.85
55.00212,3.82
55.00212,3.82
55.00711,3.85
55.00711,3.82
55.00711,3.82
55.0111,4.94
55.0111,4.94
55.0111,4.91
55.0111,4.91
55.01509,4.94
55.01509,4.94
55.01509,4.91
55.01509,4.91
55.01908,4.94
55.01908,4.91
55.01908,4.91
55.01908,4.8
55.02307,5.07
55.02307,4.91
55.02307,4.91
55.02706,5.6
55.02706,5.6
55.02706,5.62
55.02706,5.6
55.03105,5.6
55.03105,5.62
55.03105,5.58
55.03105,5.76
55.03504,5.65
55.03504,5.67
55.03504,5.6
55.03504,5.62
55.03903,5.6
55.03903,5.6
55.03903,5.85
55.04301,5.87
55.04301,5.87
55.04301,5.85
55.04301,5.87
55.048,5.85
55.048,5.85
55.048,5.89
55.048,5.85
55.05199,5.85
55.05199,5.83
55.05199,5.85
55.05598,5.78
55.05598,5.87
55.05598,5.87
55.05598,5.78
55.05997,5.78
55.05997,5.78
55.05997,5.81
55.05997,5.78
55.06396,5.78
55.06396,5.76
55.06396,5.94
55.06396,5.81
55.06795,5.78
55.06795,5.85
55.06795,5.76
55.07194,5.76
55.07194,5.78
55.07194,5.53
55.07194,5.53
55.07593,5.53
55.07593,5.53
55.07593,5.53
55.07593,5.53
55.07992,5.53
55.07992,5.5
55.07992,5.53
55.08092,5.55
55.0849,5.55
55.0849,5.55
55.0849,5.43
55.08889,5.53
55.08889,5.5
55.08889,5.13
55.08889,5.13
55.09288,5.13
55.09288,5.13
55.09288,5.13
55.09288,5.15
55.09687,5.13
55.09687,5.05
55.09687,5.41
55.10086,5.18
55.10086,5.13
55.11382,5.13
55.11382,5.13
55.11382,5.13
55.11382,4.86
55.11382,4.74
55.11382,4.77
55.11382,4.77
55.11382,4.71
55.11382,4.71
55.11382,4.71
55.11382,4.71
55.11382,4.71
55.11382,4.68
55.11682,4.68
55.11682,4.71
55.11682,4.71
55.11682,4.71
55.12081,4.71
55.12181,4.09
55.12181,4.09
55.12181,4.13
55.12579,4.13
55.12579,4.09
55.12579,4.13
55.12579,4.13
55.12979,3.99
55.12979,4.35
55.12979,4.16
55.13377,4.09
55.13377,4.09
55.13377,4.09
55.13377,4.09
55.13776,3.42
55.13776,3.38
55.13776,3.42
55.14175,3.38
55.14175,3.38
55.14175,3.38
55.14175,3.38
55.14574,3.42
55.14574,3.38
55.14574,3.53
55.14574,3.82
55.14973,3.42
55.14973,3.53
55.14973,3.45
55.15372,2.36
55.15372,2.41
55.15372,2.36
55.15372,2.41
55.15771,2.41
55.15871,2.36
55.15871,2.31
55.15871,2.36
55.1627,2.36
55.1627,2.36
55.1627,2.72
55.16668,2.41
55.16668,2.36
55.16668,2.36
55.16668,1.34
55.17068,1.4
55.17068,1.4
55.17068,1.4
55.17466,1.4
55.17466,1.4
55.17466,1.51
55.17466,1.34
55.17865,1.34
55.17865,1.29
55.17865,1.92
55.18264,1.34
55.18264,1.34
55.18264,1.34
55.18264,0.8199997
55.18663,0.8800001
55.18663,0.7600002
55.18663,0.8199997
55.18663,0.8199997
55.19062,0.7600002
55.19062,0.8199997
55.19062,0.7600002
55.19461,0.7600002
55.19461,0.4499998
55.19461,1.45
55.19461,0.8199997
55.1996,0.8199997
55.1996,0.7600002
55.1996,0.25
55.20358,0.1899996
55.20358,0.25
55.20358,0.3800001
55.20358,0.25
55.20758,0.3199997
55.20758,0.25
55.20758,0.25
55.20758,0.25
55.21157,0.4499998
55.21157,0.3199997
55.21157,0.25
55.21555,0.3800001
55.21555,0.25
55.21555,-0.2200003
55.21555,-0.2200003
55.21955,-0.2200003
55.21955,-0.29
55.21955,-0.1499996
55.22353,-0.29
55.22353,-0.3699999
55.22353,-0.29
55.22353,-0.3699999
55.22752,0.4499998
55.22752,-0.29
55.22752,-0.29
55.23151,-0.29
55.23151,-0.01000023
55.23151,-0.29
55.23151,-0.29
55.2365,-0.2200003
55.2365,-0.1499996
55.2365,-0.29
55.2365,-0.2200003
55.24049,-0.29
55.24049,-0.29
55.24049,-0.01000023
55.24447,-0.1499996
55.24447,-0.29
55.24447,-0.29
55.24447,-0.29
55.24847,-0.29
55.24847,-0.2200003
55.24847,-0.29
55.25246,-0.1499996
55.25246,-0.29
55.25246,-0.29
55.25246,-0.29
55.25644,-0.29
55.25644,-0.3699999
55.25644,0.4499998
55.25644,-0.2200003
55.26044,-0.29
55.26044,-0.29
55.26044,-0.29
